word 	tf_score 	idf_score
looks feels great 	51 	9.12019978917 	465.130189247
looks good br 	61 	8.9443091227 	545.602856485
looks good camera 	51 	9.12019978917 	465.130189247
looks great br 	60 	8.96056964357 	537.634178614
looks great feels 	55 	9.04609181701 	497.535049936
looks really good 	61 	8.9443091227 	545.602856485
lots apps available 	58 	8.99390606384 	521.646551703
lots free apps 	67 	8.85193580257 	593.079698772
love big screen 	90 	8.56058400123 	770.452560111
love new phone 	67 	8.85193580257 	593.079698772
love phone easy 	63 	8.91256042439 	561.491306736
love phone features 	50 	9.13961787502 	456.980893751
love phone great 	68 	8.83733700315 	600.938916214
love screen size 	78 	8.70199565528 	678.755661112
love touch screen 	70 	8.80876363071 	616.613454149
low battery backup 	81 	8.66472426048 	701.842665099
low battery life 	109 	8.39861467328 	915.448999388
low budget phone 	56 	9.02839223991 	505.589965435
low internal memory 	497 	6.9208407393 	3439.65784743
low light br 	65 	8.88178876572 	577.316269772
low light camera 	68 	8.83733700315 	600.938916214
low light conditions 	147 	8.10163020817 	1190.9396406
low light imaging 	99 	8.51756661615 	843.239094998
low light performance 	60 	9.06411032251 	543.846619351
low light photography 	82 	8.65260289995 	709.513437796
low light photos 	88 	8.58280713801 	755.287028145
low screen resolution 	77 	8.71473468106 	671.034570441
lumia 720 best 	66 	9.02839223991 	595.873887834
lumia 820 mp 	68 	8.83733700315 	600.938916214
make phone calls 	113 	8.34405568903 	942.878292861
make receive calls 	59 	9.0110004972 	531.649029335
make video calls 	72 	8.79477738873 	633.223971989
makes phone calls 	51 	9.13961787502 	466.120511626
making phone calls 	70 	8.85193580257 	619.63550618
mali 400 gpu 	141 	8.16616872931 	1151.42979083
maps nokia drive 	152 	8.0674972018 	1226.25957467
market br br 	55 	9.04609181701 	497.535049936
market price range 	55 	9.04609181701 	497.535049936
mass storage mode 	66 	8.92830878136 	589.268379569
mb internal memory 	181 	7.92977995124 	1435.29017118
mb ram good 	68 	8.83733700315 	600.938916214
media player br 	54 	9.06411032251 	489.461957416
mega pixel camera 	265 	7.51848392283 	1992.39823955
megapixel camera br 	90 	8.56058400123 	770.452560111
memory 32 gb 	69 	8.8229482657 	608.783430333
memory br br 	80 	8.72763808589 	698.211046871
memory card br 	60 	8.99390606384 	539.63436383
memory card free 	80 	8.67699435307 	694.159548246
memory card phone 	80 	8.67699435307 	694.159548246
memory card slot 	206 	7.77813868302 	1602.2965687
memory internal memory 	66 	8.89705623785 	587.205711698
memory sd card 	114 	8.38009562552 	955.330901309
micro sd card 	727 	6.53765466981 	4752.87494495
micro sd slot 	221 	7.71015134204 	1703.94344659
micro sim card 	89 	8.72763808589 	776.759789644
micromax canvas a110 	72 	8.96056964357 	645.161014337
micromax canvas hd 	310 	7.43308883841 	2304.25753991
microsd card slot 	102 	8.52814872548 	869.871169999
microsoft office documents 	50 	9.13961787502 	456.980893751
mid range android 	93 	8.52814872548 	793.117831469
mid range phone 	141 	8.19624618455 	1155.67071202
mm audio jack 	56 	9.06411032251 	507.590178061
mmx canvas hd 	96 	8.9443091227 	858.653675779
mobile br br 	85 	8.65260289995 	735.471246496
mobile bravia engine 	126 	8.35294463645 	1052.47102419
mobile hot spot 	56 	9.02839223991 	505.589965435
mobile price range 	109 	8.37096314195 	912.434982473
money br br 	63 	8.91256042439 	561.491306736
moved sd card 	127 	8.26742246301 	1049.9626528
mp camera br 	68 	8.83733700315 	600.938916214
mp camera comes 	54 	9.06411032251 	489.461957416
mp camera flash 	112 	8.34405568903 	934.534237172
mp camera good 	115 	8.34405568903 	959.566404239
mp camera great 	53 	9.08245946118 	481.370351443
mp camera led 	57 	9.0110004972 	513.62702834
mp facing camera 	51 	9.12019978917 	465.130189247
mp primary camera 	267 	7.5701852972 	2021.23947435
mp rear camera 	82 	8.68941687307 	712.532183592
mp secondary camera 	142 	8.12268361737 	1153.42107367
ms office documents 	72 	8.7809840666 	632.230852795
multi tasking br 	73 	8.76737841454 	640.018624262
multi touch screen 	129 	8.21163110339 	1059.30041234
multiple email accounts 	61 	8.9443091227 	545.602856485
music player br 	114 	8.32651137938 	949.22229725
music player good 	101 	8.44647069446 	853.093540141
music quality good 	97 	8.48647602908 	823.18817482
need charge twice 	54 	9.06411032251 	489.461957416
new nokia lumia 	80 	8.67699435307 	694.159548246
new samsung galaxy 	57 	9.0110004972 	513.62702834
nfc wi fi 	114 	8.32651137938 	949.22229725
nice android phone 	56 	9.02839223991 	505.589965435
nice battery life 	67 	8.85193580257 	593.079698772
nice big screen 	141 	8.11561645015 	1144.30191947
nice build quality 	50 	9.13961787502 	456.980893751
nice camera br 	71 	8.79477738873 	624.4291946
nice camera good 	71 	8.79477738873 	624.4291946
nice easy use 	70 	8.80876363071 	616.613454149
nice form factor 	66 	8.86675088836 	585.205558631
nice large screen 	76 	8.72763808589 	663.300494528
nice looking phone 	87 	8.59410669327 	747.687282314
nice phone good 	111 	8.42705260861 	935.402839555
nice phone nice 	54 	9.06411032251 	489.461957416
nice phone price 	83 	8.6406267089 	717.172016839
nice screen br 	138 	8.13696957462 	1122.9018013
nice screen good 	65 	8.88178876572 	577.316269772
nice screen resolution 	68 	8.83733700315 	600.938916214
nice screen size 	67 	8.85193580257 	593.079698772
nice size screen 	75 	8.74071016746 	655.55326256
nice sound quality 	55 	9.04609181701 	497.535049936
nice touch screen 	159 	7.99626969251 	1271.40688111
nice user interface 	51 	9.12019978917 	465.130189247
nokia asha 305 	152 	8.5496549307 	1299.54754947
nokia asha 311 	171 	8.32651137938 	1423.83344587
nokia city lens 	99 	8.50709531628 	842.202436312
nokia drive apps 	80 	8.67699435307 	694.159548246
nokia drive nokia 	164 	7.96549803385 	1306.34167755
nokia lumia 520 	76 	8.89705623785 	676.176274077
nokia lumia 610 	186 	8.15146258192 	1516.17204024
nokia lumia 620 	55 	9.04609181701 	497.535049936
nokia lumia 710 	167 	8.12980108514 	1357.67678122
nokia lumia 720 	469 	7.26630853883 	3407.89870471
nokia lumia 800 	96 	8.61709621149 	827.241236303
nokia lumia 820 	528 	7.30939212497 	3859.35904198
nokia lumia 920 	558 	7.16064686371 	3995.64094995
nokia lumia series 	64 	8.89705623785 	569.411599222
nokia maps drive 	54 	9.06411032251 	489.461957416
nokia maps nokia 	177 	7.94747952834 	1406.70387652
nokia mix radio 	71 	8.79477738873 	624.4291946
nokia music nokia 	57 	9.0110004972 	513.62702834
nokia music store 	163 	7.97157707992 	1299.36706403
nokia windows phone 	53 	9.08245946118 	481.370351443
non removable battery 	128 	8.26742246301 	1058.23007527
octa core processor 	151 	8.08101092097 	1220.23264907
opera browser br 	58 	8.99390606384 	521.646551703
optical image stabilisation 	98 	8.47632365761 	830.679718446
optical image stabilization 	63 	8.91256042439 	561.491306736
optimus 4x hd 	65 	8.99390606384 	584.60389415
ordered phone flipkart 	108 	8.38009562552 	905.050327556
orientation internet browser 	336 	7.25136057739 	2436.457154
os easy use 	69 	8.8229482657 	608.783430333
os mp primary 	57 	9.0110004972 	513.62702834
overall best phone 	68 	8.83733700315 	600.938916214
overall good buy 	114 	8.32651137938 	949.22229725
overall good phone 	395 	7.11043816812 	2808.62307641
overall great phone 	305 	7.34785840579 	2241.09681377
overall nice phone 	123 	8.25116194214 	1014.89291888
overall phone good 	115 	8.31785331664 	956.553131414
overall phone great 	57 	9.0110004972 	513.62702834
person interaction customer 	251 	7.54201442024 	1893.04561948
personality shine equally 	60 	9.06411032251 	543.846619351
phone 10 days 	121 	8.26742246301 	1000.35811802
phone 15 days 	96 	8.49673252924 	815.686322807
phone 20 days 	58 	8.99390606384 	521.646551703
phone affordable price 	75 	8.74071016746 	655.55326256
phone amazing features 	66 	8.86675088836 	585.205558631
phone android phone 	72 	8.7809840666 	632.230852795
phone available market 	150 	8.05416367093 	1208.12455064
phone awesome features 	54 	9.06411032251 	489.461957416
phone battery backup 	118 	8.30926957295 	980.493809608
phone battery life 	314 	7.31887086892 	2298.12545284
phone best buy 	72 	8.79477738873 	633.223971989
phone best phone 	187 	7.83500154492 	1465.1452889
phone best price 	69 	8.85193580257 	610.783570377
phone big screen 	99 	8.47632365761 	839.156042104
phone bought phone 	78 	8.70199565528 	678.755661112
phone br br 	695 	6.67284857321 	4637.62975838
phone br good 	68 	8.83733700315 	600.938916214
phone build quality 	68 	8.83733700315 	600.938916214
phone buy phone 	60 	8.97709894552 	538.625936731
phone camera quality 	75 	8.74071016746 	655.55326256
phone cheap price 	52 	9.10115159419 	473.259882898
phone couple days 	54 	9.06411032251 	489.461957416
phone couple months 	55 	9.04609181701 	497.535049936
phone days ago 	156 	8.0151977024 	1250.37084157
phone delivered days 	59 	8.97709894552 	529.648837786
phone does need 	88 	8.58280713801 	755.287028145
phone does support 	61 	8.9443091227 	545.602856485
phone don know 	75 	8.74071016746 	655.55326256
phone don think 	67 	8.85193580257 	593.079698772
phone dont buy 	57 	9.08245946118 	517.700189287
phone dual core 	93 	8.52814872548 	793.117831469
phone dual sim 	258 	7.55801476158 	1949.96780849
phone easy use 	517 	6.82340063324 	3527.69812738
phone excellent features 	76 	8.72763808589 	663.300494528
phone feels good 	56 	9.02839223991 	505.589965435
phone feels great 	70 	8.80876363071 	616.613454149
phone feels solid 	55 	9.04609181701 	497.535049936
phone flipkart got 	64 	8.89705623785 	569.411599222
phone gets heated 	141 	8.12268361737 	1145.29839005
phone good battery 	175 	7.90095951271 	1382.66791472
phone good buy 	103 	8.58280713801 	884.029135215
phone good camera 	114 	8.32651137938 	949.22229725
phone good features 	158 	8.0674972018 	1274.66455788
phone good phone 	142 	8.10859887749 	1151.4210406
phone good price 	179 	7.87848665686 	1410.24911158
phone good touch 	52 	9.10115159419 	473.259882898
phone good value 	56 	9.02839223991 	505.589965435
phone great battery 	60 	8.96056964357 	537.634178614
phone great camera 	74 	8.75395539421 	647.792699172
phone great features 	204 	7.74843352861 	1580.68043984
phone great phone 	121 	8.28395176496 	1002.35816356
phone great price 	111 	8.36191330643 	928.172377014
phone great screen 	62 	8.92830878136 	553.555144444
phone great value 	60 	8.96056964357 	537.634178614
phone highly recommend 	62 	8.92830878136 	553.555144444
phone inch screen 	55 	9.08245946118 	499.535270365
phone internal memory 	139 	8.12980108514 	1130.04235083
phone just amazing 	80 	8.67699435307 	694.159548246
phone just awesome 	170 	7.9356450707 	1349.05966202
phone just days 	61 	8.9443091227 	545.602856485
phone light weight 	64 	8.89705623785 	569.411599222
phone local store 	52 	9.10115159419 	473.259882898
phone long time 	93 	8.52814872548 	793.117831469
phone looks awesome 	53 	9.08245946118 	481.370351443
phone looks good 	163 	7.97769330694 	1300.36400903
phone looks great 	137 	8.14418982259 	1115.75400569
phone looks like 	77 	8.71473468106 	671.034570441
phone looks nice 	58 	8.99390606384 	521.646551703
phone lot features 	67 	8.85193580257 	593.079698772
phone lots features 	50 	9.13961787502 	456.980893751
phone love phone 	59 	9.0110004972 	531.649029335
phone low price 	100 	8.45632299091 	845.632299091
phone make sure 	51 	9.12019978917 	465.130189247
phone market right 	68 	8.83733700315 	600.938916214
phone memory card 	53 	9.08245946118 	481.370351443
phone month ago 	111 	8.35294463645 	927.176854646
phone months ago 	90 	8.56058400123 	770.452560111
phone months say 	60 	8.96056964357 	537.634178614
phone mp camera 	79 	8.68941687307 	686.463932973
phone mp3 player 	52 	9.10115159419 	473.259882898
phone nice features 	67 	8.85193580257 	593.079698772
phone nice phone 	56 	9.02839223991 	505.589965435
phone nokia lumia 	87 	8.59410669327 	747.687282314
phone past months 	124 	8.24312977044 	1022.14809154
phone past week 	58 	8.99390606384 	521.646551703
phone pretty good 	122 	8.25925915237 	1007.62961659
phone price point 	61 	8.9443091227 	545.602856485
phone price range 	722 	6.51466515159 	4703.58823945
phone price tag 	84 	8.66472426048 	727.836837881
phone pros cons 	51 	9.12019978917 	465.130189247
phone quad core 	51 	9.12019978917 	465.130189247
phone quality good 	125 	8.2351616008 	1029.3952001
phone quite good 	69 	8.8229482657 	608.783430333
phone really awesome 	55 	9.04609181701 	497.535049936
phone really fast 	61 	8.9443091227 	545.602856485
phone really good 	312 	7.364333243 	2297.67197182
phone really great 	78 	8.75395539421 	682.808520748
phone really nice 	68 	8.85193580257 	601.931634575
phone reasonable price 	65 	8.88178876572 	577.316269772
phone runs android 	54 	9.06411032251 	489.461957416
phone samsung galaxy 	219 	7.89529377517 	1729.06933676
phone screen resolution 	56 	9.02839223991 	505.589965435
phone screen size 	106 	8.39861467328 	890.253155368
phone service center 	89 	8.57163383742 	762.87541153
phone simply awesome 	60 	8.96056964357 	537.634178614
phone smart phone 	69 	8.8229482657 	608.783430333
phone sony xperia 	68 	8.85193580257 	601.931634575
phone sound quality 	119 	8.33524505935 	991.894162063
phone specs appealing 	82 	8.65260289995 	709.513437796
phone super fast 	100 	8.45632299091 	845.632299091
phone till date 	136 	8.15146258192 	1108.59891114
phone touch screen 	178 	7.91815191325 	1409.43104056
phone user friendly 	120 	8.27565296215 	993.078355458
phone using phone 	80 	8.67699435307 	694.159548246
phone value money 	144 	8.10859887749 	1167.63823836
phone ve owned 	131 	8.21163110339 	1075.72367454
phone ve used 	145 	8.08783688604 	1172.73634848
phone want buy 	53 	9.08245946118 	481.370351443
phone way better 	76 	8.72763808589 	663.300494528
phone week ago 	112 	8.34405568903 	934.534237172
phone weeks ago 	69 	8.8229482657 	608.783430333
phone wi fi 	55 	9.04609181701 	497.535049936
phone windows phone 	96 	8.60553538909 	826.131397353
phone works fine 	101 	8.44647069446 	853.093540141
phone works great 	181 	7.86743682067 	1424.00606454
phone works like 	105 	8.42705260861 	884.840523904
phone worth buy 	54 	9.06411032251 	489.461957416
phone worth buying 	103 	8.42705260861 	867.986418686
phone worth money 	116 	8.30926957295 	963.875270462
phone worth penny 	75 	8.74071016746 	655.55326256
phone worth price 	135 	8.15878862201 	1101.43646397
phones available market 	118 	8.29232001464 	978.493761727
phones br br 	84 	8.65260289995 	726.818643596
phones like samsung 	72 	8.88178876572 	639.488791132
phones price range 	183 	7.86195735491 	1438.73819595
photo video quality 	56 	9.02839223991 	505.589965435
physical keyboard br 	136 	8.15146258192 	1108.59891114
physical qwerty keyboard 	75 	8.74071016746 	655.55326256
picture quality br 	60 	8.96056964357 	537.634178614
picture quality camera 	54 	9.06411032251 	489.461957416
picture quality good 	115 	8.32651137938 	957.548808629
picture quality great 	93 	8.52814872548 	793.117831469
picture video quality 	77 	8.71473468106 	671.034570441
planning buy phone 	107 	8.38931228062 	897.656414027
play 1080p videos 	63 	8.99390606384 	566.616082022
play 720p videos 	77 	8.71473468106 	671.034570441
play games like 	101 	8.44647069446 	853.093540141
play games watch 	59 	8.97709894552 	529.648837786
play hd games 	178 	7.88965995745 	1404.35947243
play hd videos 	118 	8.30926957295 	980.493809608
play heavy games 	55 	9.04609181701 	497.535049936
play high end 	59 	8.97709894552 	529.648837786
play temple run 	110 	8.36191330643 	919.810463708
played temple run 	51 	9.13961787502 	466.120511626
player fm radio 	62 	8.97709894552 	556.580134623
player video player 	81 	8.68941687307 	703.842766719
playing games like 	53 	9.08245946118 	481.370351443
playing games watching 	69 	8.8229482657 	608.783430333
playing hd games 	64 	8.92830878136 	571.411762007
playing temple run 	103 	8.43671451952 	868.98159551
plz dont buy 	60 	8.99390606384 	539.63436383
point shoot camera 	53 	9.08245946118 	481.370351443
poor battery backup 	72 	8.7809840666 	632.230852795
poor battery life 	214 	7.70080547962 	1647.97237264
power saving mode 	115 	8.39861467328 	965.840687428
ppi pixel density 	60 	9.12019978917 	547.21198735
pre installed apps 	213 	7.80358534868 	1662.16367927
pre loaded apps 	119 	8.30926957295 	988.803079181
pretty easy use 	54 	9.06411032251 	489.461957416
pretty good battery 	112 	8.34405568903 	934.534237172
pretty good camera 	64 	8.89705623785 	569.411599222
pretty good phone 	93 	8.52814872548 	793.117831469
price br br 	211 	7.82969649269 	1652.06595996
price range best 	65 	8.92830878136 	580.340070788
price range br 	145 	8.12268361737 	1177.78912452
price range good 	69 	8.8229482657 	608.783430333
price range just 	55 	9.04609181701 	497.535049936
price range phone 	108 	8.38009562552 	905.050327556
primary camera mp 	95 	8.5496549307 	812.217218416
probably best phone 	52 	9.10115159419 	473.259882898
problem battery backup 	63 	8.91256042439 	561.491306736
problem br br 	55 	9.12019978917 	501.610988404
processor 1gb ram 	136 	8.15146258192 	1108.59891114
processor 2gb ram 	54 	9.06411032251 	489.461957416
processor 512 mb 	141 	8.11561645015 	1144.30191947
processor 512mb ram 	64 	8.91256042439 	570.403867161
processor 800 mhz 	54 	9.06411032251 	489.461957416
processor adreno 225 	182 	7.86195735491 	1430.87623859
processor dual core 	129 	8.20390905729 	1058.30426839
processor gb internal 	55 	9.04609181701 	497.535049936
processor gb ram 	195 	7.86195735491 	1533.08168421
processor hd recording 	55 	9.04609181701 	497.535049936
processor quad core 	54 	9.06411032251 	489.461957416
processor really fast 	51 	9.12019978917 	465.130189247
processor super fast 	57 	9.0110004972 	513.62702834
product personally experienced 	53 	9.08245946118 	481.370351443
pros br br 	108 	8.40800441363 	908.064476673
pros br good 	67 	8.85193580257 	593.079698772
pros cons br 	59 	9.0110004972 	531.649029335
pros cons phone 	95 	8.50709531628 	808.174055046
pros cons product 	74 	8.80876363071 	651.848508672
pros cons pros 	195 	7.79332884852 	1519.69912546
pros dual sim 	55 	9.04609181701 	497.535049936
pros good battery 	51 	9.12019978917 	465.130189247
pros great phone 	86 	8.60553538909 	740.076043462
pros strong 3d 	53 	9.08245946118 	481.370351443
pros strong 3g 	322 	7.29379118452 	2348.60076142
pros strong 4g 	265 	7.48794719897 	1984.30600773
pros strong 5mp 	85 	8.61709621149 	732.453177977
pros strong 720p 	52 	9.10115159419 	473.259882898
pros strong ability 	85 	8.61709621149 	732.453177977
pros strong able 	61 	8.9443091227 	545.602856485
pros strong absolutely 	187 	7.83500154492 	1465.1452889
pros strong access 	53 	9.08245946118 	481.370351443
pros strong amazing 	700 	6.51893562071 	4563.2549345
pros strong amoled 	109 	8.37096314195 	912.434982473
pros strong amp 	50 	9.13961787502 	456.980893751
pros strong android 	1039 	6.12446751561 	6363.32174872
pros strong app 	53 	9.08245946118 	481.370351443
pros strong apple 	124 	8.24312977044 	1022.14809154
pros strong applications 	70 	8.80876363071 	616.613454149
pros strong apps 	257 	7.51848392283 	1932.25036817
pros strong attractive 	124 	8.24312977044 	1022.14809154
pros strong awesome 	577 	6.71186963907 	3872.74878175
pros strong basic 	54 	9.06411032251 	489.461957416
pros strong battery 	666 	6.56865346183 	4374.72320558
pros strong beautiful 	1225 	5.95993139125 	7300.91595428
pros strong best 	716 	6.49636766715 	4651.39924968
pros strong better 	245 	7.56611197181 	1853.69743309
pros strong big 	891 	6.27797737517 	5593.67784127
pros strong bigger 	69 	8.8229482657 	608.783430333
pros strong blackberry 	334 	7.25731297592 	2423.94253396
pros strong blazing 	109 	8.37096314195 	912.434982473
pros strong bluetooth 	129 	8.20390905729 	1058.30426839
pros strong bought 	82 	8.65260289995 	709.513437796
pros strong br 	64 	8.89705623785 	569.411599222
pros strong bright 	343 	7.23080185037 	2480.16503468
pros strong brilliant 	127 	8.21941324383 	1043.86548197
pros strong browser 	57 	9.0110004972 	513.62702834
pros strong build 	109 	8.37096314195 	912.434982473
pros strong built 	132 	8.18109437952 	1079.9044581
pros strong camera 	961 	6.20242905708 	5960.53432385
pros strong cheap 	167 	7.94747952834 	1327.22908123
pros strong clean 	68 	8.83733700315 	600.938916214
pros strong clear 	152 	8.04100558635 	1222.23284913
pros strong comes 	53 	9.08245946118 	481.370351443
pros strong compact 	287 	7.40848302761 	2126.23462892
pros strong cool 	350 	7.21065728428 	2523.7300495
pros strong crisp 	58 	8.99390606384 	521.646551703
pros strong customizable 	87 	8.59410669327 	747.687282314
pros strong cute 	103 	8.42705260861 	867.986418686
pros strong decent 	291 	7.39468970548 	2151.85470429
pros strong definitely 	54 	9.06411032251 	489.461957416
pros strong design 	572 	6.72055779103 	3844.15905647
pros strong device 	92 	8.53884401459 	785.573649343
pros strong display 	482 	6.89142685409 	3321.66774367
pros strong does 	544 	6.77065771308 	3683.23779592
pros strong doesn 	55 	9.04609181701 	497.535049936
pros strong don 	186 	7.84033489089 	1458.30228971
pros strong dont 	80 	8.67699435307 	694.159548246
pros strong droid 	59 	8.97709894552 	529.648837786
pros strong dual 	194 	7.79844394918 	1512.89812614
pros strong durable 	110 	8.36191330643 	919.810463708
pros strong ease 	459 	6.94021701826 	3185.55961138
pros strong easily 	70 	8.80876363071 	616.613454149
pros strong easy 	1781 	5.58595189972 	9948.58033339
pros strong email 	288 	7.40501681963 	2132.64484405
pros strong evdo 	71 	8.79477738873 	624.4291946
pros strong excellent 	1071 	6.09416216612 	6526.84767991
pros strong extremely 	168 	7.94154479282 	1334.17952519
pros strong fairly 	60 	8.96056964357 	537.634178614
pros strong fantastic 	233 	7.61612239239 	1774.55651743
pros strong far 	105 	8.40800441363 	882.840463432
pros strong fast 	2575 	5.21745042052 	13434.9348328
pros strong faster 	240 	7.58664657426 	1820.79517782
pros strong feature 	138 	8.13696957462 	1122.9018013
pros strong features 	519 	6.81761469617 	3538.34202731
pros strong feel 	53 	9.08245946118 	481.370351443
pros strong feels 	180 	7.87294647648 	1417.13036577
pros strong finally 	79 	8.68941687307 	686.463932973
pros strong flip 	64 	8.89705623785 	569.411599222
pros strong form 	171 	7.92394903093 	1354.99528429
pros strong free 	95 	8.50709531628 	808.174055046
pros strong fun 	121 	8.26742246301 	1000.35811802
pros strong functionality 	111 	8.35294463645 	927.176854646
pros strong good 	2646 	5.19026130552 	13733.4314144
pros strong google 	112 	8.34405568903 	934.534237172
pros strong gorgeous 	287 	7.40848302761 	2126.23462892
pros strong got 	248 	7.55399061128 	1873.3896716
pros strong gps 	233 	7.61612239239 	1774.55651743
pros strong graphics 	62 	8.92830878136 	553.555144444
pros strong grate 	125 	8.2351616008 	1029.3952001
pros strong great 	5878 	4.39230154934 	25817.948507
pros strong hardware 	91 	8.5496549307 	778.018598693
pros strong having 	62 	8.92830878136 	553.555144444
pros strong hd 	71 	8.79477738873 	624.4291946
pros strong high 	120 	8.27565296215 	993.078355458
pros strong htc 	175 	7.90095951271 	1382.66791472
pros strong huge 	239 	7.5908045844 	1814.20229567
pros strong ics 	51 	9.12019978917 	465.130189247
pros strong improved 	64 	8.89705623785 	569.411599222
pros strong inch 	57 	9.0110004972 	513.62702834
pros strong incredible 	85 	8.61709621149 	732.453177977
pros strong incredibly 	108 	8.38009562552 	905.050327556
pros strong inexpensive 	81 	8.66472426048 	701.842665099
pros strong innovative 	78 	8.70199565528 	678.755661112
pros strong interface 	166 	7.95344969533 	1320.27264942
pros strong internet 	361 	7.17979929592 	2591.90754583
pros strong intuitive 	152 	8.04100558635 	1222.23284913
pros strong iphone 	273 	7.45831540136 	2036.12010457
pros strong ipod 	123 	8.25116194214 	1014.89291888
pros strong itunes 	51 	9.12019978917 	465.130189247
pros strong just 	351 	7.20781233215 	2529.94212858
pros strong keyboard 	890 	6.27909908028 	5588.39818145
pros strong keypad 	58 	8.99390606384 	521.646551703
pros strong large 	1098 	6.06928755334 	6664.07773357
pros strong larger 	61 	8.9443091227 	545.602856485
pros strong light 	444 	6.97336922558 	3096.17593616
pros strong lightweight 	239 	7.5908045844 	1814.20229567
pros strong like 	1135 	6.03617490847 	6851.05852111
pros strong liked 	103 	8.42705260861 	867.986418686
pros strong list 	66 	8.86675088836 	585.205558631
pros strong live 	50 	9.13961787502 	456.980893751
pros strong long 	121 	8.26742246301 	1000.35811802
pros strong look 	176 	7.89529377517 	1389.57170443
pros strong looks 	1455 	5.78799527899 	8421.53313093
pros strong lot 	185 	7.84569683403 	1451.4539143
pros strong lots 	511 	6.83311888271 	3491.72374906
pros strong love 	1528 	5.73907430182 	8769.30553318
pros strong loved 	186 	7.84033489089 	1458.30228971
pros strong mail 	97 	8.48647602908 	823.18817482
pros strong make 	91 	8.5496549307 	778.018598693
pros strong makes 	68 	8.83733700315 	600.938916214
pros strong megapixel 	72 	8.7809840666 	632.230852795
pros strong memory 	66 	8.86675088836 	585.205558631
pros strong mobile 	104 	8.41748315759 	875.418248389
pros strong multi 	233 	7.61612239239 	1774.55651743
pros strong multiple 	54 	9.06411032251 	489.461957416
pros strong multitasking 	133 	8.1736037078 	1087.08929314
pros strong music 	89 	8.57163383742 	762.87541153
pros strong need 	96 	8.49673252924 	815.686322807
pros strong new 	261 	7.50309900399 	1958.30884004
pros strong nice 	2871 	5.10867957758 	14667.0190672
pros strong nokia 	98 	8.47632365761 	830.679718446
pros strong ok 	82 	8.65260289995 	709.513437796
pros strong open 	90 	8.56058400123 	770.452560111
pros strong operating 	54 	9.06411032251 	489.461957416
pros strong os 	139 	8.12980108514 	1130.04235083
pros strong outstanding 	64 	8.89705623785 	569.411599222
pros strong overall 	126 	8.22725642129 	1036.63430908
pros strong palm 	94 	8.51756661615 	800.651261918
pros strong pda 	77 	8.71473468106 	671.034570441
pros strong perfect 	162 	7.97769330694 	1292.38631572
pros strong phone 	2587 	5.21280285213 	13485.5209784
pros strong physical 	154 	8.02801839083 	1236.31483219
pros strong powerful 	93 	8.52814872548 	793.117831469
pros strong pretty 	329 	7.27235085329 	2392.60343073
pros strong price 	240 	7.58664657426 	1820.79517782
pros strong pro 	86 	8.60553538909 	740.076043462
pros strong probably 	51 	9.12019978917 	465.130189247
pros strong processor 	65 	8.88178876572 	577.316269772
pros strong product 	53 	9.08245946118 	481.370351443
pros strong pros 	477 	6.90183277526 	3292.1742338
pros strong push 	115 	8.31785331664 	956.553131414
pros strong quality 	455 	6.94895069823 	3161.7725677
pros strong quick 	127 	8.21941324383 	1043.86548197
pros strong quot 	238 	7.59497995582 	1807.60522948
pros strong qwerty 	384 	7.11820017346 	2733.38886661
pros strong read 	224 	7.65534310554 	1714.79685564
pros strong real 	118 	8.29232001464 	978.493761727
pros strong really 	512 	6.83116766258 	3497.55784324
pros strong reliable 	68 	8.83733700315 	600.938916214
pros strong responsive 	227 	7.64209787879 	1734.75621849
pros strong retina 	70 	8.80876363071 	616.613454149
pros strong rugged 	53 	9.08245946118 	481.370351443
pros strong runs 	108 	8.38009562552 	905.050327556
pros strong samsung 	58 	8.99390606384 	521.646551703
pros strong say 	82 	8.65260289995 	709.513437796
pros strong screen 	2430 	5.27538553343 	12819.1868462
pros strong sense 	50 	9.13961787502 	456.980893751
pros strong sexy 	81 	8.66472426048 	701.842665099
pros strong shape 	353 	7.20214659461 	2542.3577479
pros strong sharp 	81 	8.66472426048 	701.842665099
pros strong simple 	135 	8.15878862201 	1101.43646397
pros strong siri 	86 	8.60553538909 	740.076043462
pros strong size 	1048 	6.11585089935 	6409.41174252
pros strong sleek 	883 	6.28698644511 	5551.40903103
pros strong slick 	203 	7.7533235139 	1573.92467332
pros strong slide 	223 	7.65979745589 	1708.13483266
pros strong slim 	441 	6.98013362567 	3078.23892892
pros strong small 	1033 	6.13025345268 	6332.55181662
pros strong smaller 	89 	8.57163383742 	762.87541153
pros strong smart 	138 	8.13696957462 	1122.9018013
pros strong smartphone 	129 	8.20390905729 	1058.30426839
pros strong smooth 	134 	8.16616872931 	1094.26660973
pros strong snappy 	62 	8.92830878136 	553.555144444
pros strong software 	83 	8.6406267089 	717.172016839
pros strong solid 	316 	7.31254173387 	2310.7631879
pros strong sound 	120 	8.27565296215 	993.078355458
pros strong speaker 	62 	8.92830878136 	553.555144444
pros strong speed 	646 	6.59909721325 	4263.01679976
pros strong sprint 	62 	8.92830878136 	553.555144444
pros strong stable 	81 	8.66472426048 	701.842665099
pros strong strong 	65 	8.88178876572 	577.316269772
pros strong sturdy 	95 	8.50709531628 	808.174055046
pros strong style 	181 	7.86743682067 	1424.00606454
pros strong stylish 	186 	7.84033489089 	1458.30228971
pros strong super 	531 	6.79480001841 	3608.03880977
